|       t |         S |         I |         R |
|     2.5 |   246.255 |   9.33657 |   144.408 |
|     2.6 |   251.176 |   8.83478 |   139.989 |
|     2.7 |   255.957 |   8.40343 |    135.64 |
|     2.8 |   260.588 |   8.03332 |   131.379 |
|     2.9 |   265.063 |   7.71671 |    127.22 |
|       3 |   269.379 |   7.44711 |   123.174 |
|     3.1 |   273.532 |   7.21908 |   119.249 |
|     3.2 |   277.519 |     7.028 |   115.453 |
|     3.3 |   281.342 |   6.87001 |   111.788 |
|     3.4 |   284.998 |   6.74182 |    108.26 |
|     3.5 |    288.49 |   6.64068 |   104.869 |
|     3.6 |   291.818 |   6.56425 |   101.618 |
|     3.7 |   294.983 |   6.51054 |   98.5066 |
|     3.8 |   297.988 |   6.47787 |   95.5344 |
|     3.9 |   300.834 |   6.46484 |    92.701 |
|       4 |   303.524 |   6.47023 |   90.0054 |
|     4.1 |   306.061 |   6.49303 |   87.4462 |
|     4.2 |   308.446 |   6.53238 |   85.0218 |
|     4.3 |   310.682 |   6.58756 |   82.7305 |
|     4.4 |   312.772 |   6.65792 |   80.5702 |
|     4.5 |   314.718 |   6.74296 |   78.5391 |
|     4.6 |   316.523 |    6.8422 |    76.635 |
|     4.7 |   318.189 |   6.95525 |   74.8559 |
|     4.8 |   319.719 |   7.08176 |   73.1997 |
|     4.9 |   321.114 |    7.2214 |   71.6642 |
|       5 |   322.379 |   7.37388 |   70.2474 |
|     5.1 |   323.514 |    7.5389 |   68.9472 |
|     5.2 |   324.522 |   7.71616 |   67.7615 |
|     5.3 |   325.406 |   7.90538 |   66.6883 |
|     5.4 |   326.168 |   8.10623 |   65.7255 |
|     5.5 |   326.811 |   8.31835 |   64.8711 |
|     5.6 |   327.336 |   8.54137 |   64.1231 |
|     5.7 |   327.746 |   8.77486 |   63.4793 |
|     5.8 |   328.044 |   9.01832 |   62.9378 |
|     5.9 |   328.232 |   9.27123 |   62.4964 |
|       6 |   328.314 |   9.53298 |    62.153 |
|     6.1 |   328.292 |    9.8029 |   61.9052 |
|     6.2 |   328.169 |   10.0802 |   61.7508 |
|     6.3 |   327.948 |   10.3642 |   61.6874 |
|     6.4 |   327.634 |   10.6539 |   61.7122 |
|     6.5 |   327.229 |   10.9483 |   61.8228 |
|     6.6 |   326.738 |   11.2464 |   62.0161 |
|     6.7 |   326.164 |   11.5471 |   62.2892 |
|     6.8 |   325.512 |   11.8492 |   62.6389 |
|     6.9 |   324.787 |   12.1515 |   63.0617 |
|       7 |   323.993 |   12.4527 |   63.5541 |
|     7.1 |   323.136 |   12.7515 |   64.1122 |
|     7.2 |   322.222 |   13.0465 |    64.732 |
|     7.3 |   321.254 |   13.3364 |   65.4093 |
|     7.4 |    320.24 |   13.6198 |   66.1398 |
|     7.5 |   319.186 |   13.8955 |   66.9187 |
|     7.6 |   318.096 |   14.1621 |   67.7415 |
|     7.7 |   316.979 |   14.4184 |    68.603 |
|     7.8 |   315.838 |   14.6632 |   69.4984 |
|     7.9 |   314.682 |   14.8954 |   70.4224 |
|       8 |   313.516 |   15.1141 |   71.3699 |
|     8.1 |   312.346 |   15.3184 |   72.3357 |
|     8.2 |   311.178 |   15.5075 |   73.3144 |
|     8.3 |   310.018 |   15.6809 |    74.301 |
|     8.4 |   308.872 |    15.838 |   75.2902 |
|     8.5 |   307.744 |   15.9785 |   76.2771 |
|     8.6 |   306.641 |   16.1022 |   77.2568 |
|     8.7 |   305.566 |   16.2092 |   78.2246 |
|     8.8 |   304.524 |   16.2994 |   79.1761 |
|     8.9 |    303.52 |   16.3731 |   80.1071 |
|       9 |   302.556 |   16.4308 |   81.0137 |
|     9.1 |   301.635 |   16.4728 |   81.8923 |
|     9.2 |   300.761 |   16.4997 |   82.7395 |
|     9.3 |   299.935 |   16.5122 |   83.5524 |
|     9.4 |    299.16 |   16.5112 |   84.3285 |
|     9.5 |   298.437 |   16.4973 |   85.0654 |
|     9.6 |   297.767 |   16.4715 |   85.7613 |
|     9.7 |   297.151 |   16.4348 |   86.4147 |
|     9.8 |   296.588 |   16.3879 |   87.0244 |
|     9.9 |   296.078 |    16.332 |   87.5896 |
|      10 |   295.622 |    16.268 |   88.1097 |
|    10.1 |   295.219 |   16.1967 |   88.5846 |
|    10.2 |   294.866 |   16.1193 |   89.0144 |
|    10.3 |   294.564 |   16.0365 |   89.3994 |
|    10.4 |    294.31 |   15.9494 |   89.7404 |
|    10.5 |   294.103 |   15.8586 |   90.0382 |
|    10.6 |   293.941 |   15.7651 |   90.2939 |
|    10.7 |   293.822 |   15.6696 |   90.5087 |
|    10.8 |   293.743 |   15.5728 |   90.6842 |
|    10.9 |   293.703 |   15.4753 |   90.8218 |
|      11 |   293.699 |   15.3779 |   90.9233 |
|    11.1 |   293.728 |    15.281 |   90.9905 |
|    11.2 |    293.79 |   15.1852 |   91.0253 |
|    11.3 |    293.88 |   15.0908 |   91.0296 |
|    11.4 |   293.996 |   14.9985 |   91.0053 |
|    11.5 |   294.137 |   14.9084 |   90.9546 |
|    11.6 |     294.3 |    14.821 |   90.8794 |
|    11.7 |   294.482 |   14.7365 |   90.7818 |
|    11.8 |   294.681 |   14.6552 |   90.6636 |
|    11.9 |   294.896 |   14.5773 |    90.527 |
|      12 |   295.123 |   14.5029 |   90.3738 |
|    12.1 |   295.362 |   14.4321 |    90.206 |
|    12.2 |   295.609 |   14.3652 |   90.0254 |
|    12.3 |   295.864 |   14.3021 |   89.8336 |
|    12.4 |   296.124 |    14.243 |   89.6326 |
|    12.5 |   296.388 |   14.1878 |   89.4239 |
|    12.6 |   296.654 |   14.1365 |    89.209 |
|    12.7 |   296.921 |   14.0892 |   88.9895 |
|    12.8 |   297.187 |   14.0459 |   88.7668 |
|    12.9 |   297.451 |   14.0064 |   88.5422 |
|      13 |   297.712 |   13.9707 |    88.317 |
|    13.1 |   297.969 |   13.9387 |   88.0924 |
|    13.2 |    298.22 |   13.9104 |   87.8694 |
|    13.3 |   298.465 |   13.8856 |    87.649 |
|    13.4 |   298.703 |   13.8643 |   87.4323 |
|    13.5 |   298.934 |   13.8463 |   87.2199 |
|    13.6 |   299.156 |   13.8316 |   87.0128 |
|    13.7 |   299.368 |   13.8199 |   86.8117 |
|    13.8 |   299.572 |   13.8112 |   86.6171 |
|    13.9 |   299.765 |   13.8053 |   86.4296 |
|      14 |   299.948 |    13.802 |   86.2497 |
|    14.1 |   300.121 |   13.8013 |   86.0778 |
|    14.2 |   300.283 |    13.803 |   85.9143 |
|    14.3 |   300.434 |   13.8069 |   85.7595 |
|    14.4 |   300.574 |   13.8129 |   85.6136 |
|    14.5 |   300.702 |   13.8208 |   85.4767 |
|    14.6 |    300.82 |   13.8305 |   85.3491 |
|    14.7 |   300.927 |   13.8418 |   85.2308 |
|    14.8 |   301.023 |   13.8547 |   85.1218 |
|    14.9 |   301.109 |   13.8689 |   85.0222 |
|      15 |   301.184 |   13.8842 |   84.9317 |
|    15.1 |   301.249 |   13.9007 |   84.8504 |
|    15.2 |   301.304 |    13.918 |   84.7781 |
|    15.3 |   301.349 |   13.9362 |   84.7146 |
|    15.4 |   301.385 |    13.955 |   84.6597 |
|    15.5 |   301.412 |   13.9743 |   84.6132 |
|    15.6 |   301.431 |   13.9941 |   84.5749 |
|    15.7 |   301.442 |   14.0141 |   84.5443 |
|    15.8 |   301.444 |   14.0343 |   84.5213 |
|    15.9 |    301.44 |   14.0546 |   84.5056 |
|      16 |   301.429 |   14.0748 |   84.4966 |
|    16.1 |   301.411 |   14.0949 |   84.4943 |
|    16.2 |   301.387 |   14.1148 |    84.498 |
|    16.3 |   301.358 |   14.1344 |   84.5076 |
|    16.4 |   301.324 |   14.1536 |   84.5225 |
|    16.5 |   301.285 |   14.1723 |   84.5424 |
|    16.6 |   301.242 |   14.1905 |    84.567 |
|    16.7 |   301.196 |   14.2081 |   84.5958 |
|    16.8 |   301.146 |   14.2251 |   84.6285 |
|    16.9 |   301.094 |   14.2415 |   84.6646 |
|      17 |   301.039 |    14.257 |   84.7038 |
|    17.1 |   300.982 |   14.2718 |   84.7457 |
|    17.2 |   300.924 |   14.2859 |     84.79 |
|    17.3 |   300.865 |   14.2991 |   84.8362 |
|    17.4 |   300.804 |   14.3114 |   84.8841 |
|    17.5 |   300.744 |   14.3229 |   84.9334 |
|    17.6 |   300.683 |   14.3336 |   84.9836 |
|    17.7 |   300.622 |   14.3434 |   85.0345 |
|    17.8 |   300.562 |   14.3523 |   85.0858 |
|    17.9 |   300.502 |   14.3604 |   85.1372 |
|      18 |   300.444 |   14.3676 |   85.1884 |
|    18.1 |   300.387 |    14.374 |   85.2393 |
|    18.2 |   300.331 |   14.3795 |   85.2895 |
|    18.3 |   300.277 |   14.3843 |   85.3389 |
|    18.4 |   300.224 |   14.3883 |   85.3872 |
|    18.5 |   300.174 |   14.3915 |   85.4344 |
|    18.6 |   300.126 |    14.394 |   85.4801 |
|    18.7 |    300.08 |   14.3958 |   85.5243 |
|    18.8 |   300.036 |    14.397 |   85.5668 |
|    18.9 |   299.995 |   14.3975 |   85.6076 |
|      19 |   299.956 |   14.3974 |   85.6464 |
|    19.1 |    299.92 |   14.3968 |   85.6833 |
|    19.2 |   299.886 |   14.3956 |   85.7182 |
|    19.3 |   299.855 |    14.394 |    85.751 |
|    19.4 |   299.826 |   14.3919 |   85.7816 |
|    19.5 |     299.8 |   14.3894 |   85.8101 |
|    19.6 |   299.777 |   14.3865 |   85.8364 |
|    19.7 |   299.756 |   14.3833 |   85.8606 |
|    19.8 |   299.738 |   14.3798 |   85.8825 |
|    19.9 |   299.722 |    14.376 |   85.9024 |
|      20 |   299.708 |    14.372 |   85.9201 |
|    20.1 |   299.696 |   14.3678 |   85.9357 |
|    20.2 |   299.687 |   14.3635 |   85.9492 |
|    20.3 |    299.68 |    14.359 |   85.9608 |
|    20.4 |   299.675 |   14.3544 |   85.9705 |
|    20.5 |   299.672 |   14.3497 |   85.9783 |
|    20.6 |   299.671 |    14.345 |   85.9843 |
|    20.7 |   299.671 |   14.3403 |   85.9886 |
|    20.8 |   299.673 |   14.3356 |   85.9912 |
|    20.9 |   299.677 |   14.3309 |   85.9924 |
|      21 |   299.682 |   14.3263 |    85.992 |
|    21.1 |   299.688 |   14.3217 |   85.9903 |
|    21.2 |   299.695 |   14.3172 |   85.9873 |
|    21.3 |   299.704 |   14.3129 |   85.9831 |
|    21.4 |   299.714 |   14.3086 |   85.9778 |
|    21.5 |   299.724 |   14.3045 |   85.9715 |
|    21.6 |   299.735 |   14.3006 |   85.9643 |
|    21.7 |   299.747 |   14.2968 |   85.9563 |
|    21.8 |   299.759 |   14.2932 |   85.9475 |
|    21.9 |   299.772 |   14.2898 |   85.9381 |
|      22 |   299.785 |   14.2865 |   85.9281 |
|    22.1 |   299.799 |   14.2834 |   85.9176 |
|    22.2 |   299.813 |   14.2806 |   85.9068 |
|    22.3 |   299.826 |   14.2779 |   85.8956 |
|    22.4 |    299.84 |   14.2754 |   85.8842 |
|    22.5 |   299.854 |   14.2731 |   85.8726 |
|    22.6 |   299.868 |    14.271 |   85.8609 |
|    22.7 |   299.882 |   14.2692 |   85.8492 |
|    22.8 |   299.895 |   14.2675 |   85.8375 |
|    22.9 |   299.908 |    14.266 |   85.8259 |
|      23 |   299.921 |   14.2647 |   85.8144 |
|    23.1 |   299.933 |   14.2635 |    85.803 |
|    23.2 |   299.945 |   14.2626 |   85.7919 |
|    23.3 |   299.957 |   14.2618 |   85.7811 |
|    23.4 |   299.968 |   14.2612 |   85.7706 |
|    23.5 |   299.979 |   14.2607 |   85.7604 |
|    23.6 |   299.989 |   14.2604 |   85.7506 |
|    23.7 |   299.998 |   14.2603 |   85.7412 |
|    23.8 |   300.007 |   14.2603 |   85.7323 |
|    23.9 |   300.016 |   14.2604 |   85.7237 |
|      24 |   300.024 |   14.2606 |   85.7157 |
|    24.1 |   300.031 |   14.2609 |   85.7081 |
|    24.2 |   300.038 |   14.2614 |   85.7009 |
|    24.3 |   300.044 |   14.2619 |   85.6943 |
|    24.4 |   300.049 |   14.2625 |   85.6882 |
|    24.5 |   300.054 |   14.2632 |   85.6825 |
|    24.6 |   300.059 |    14.264 |   85.6774 |
|    24.7 |   300.062 |   14.2649 |   85.6727 |
|    24.8 |   300.066 |   14.2657 |   85.6685 |
|    24.9 |   300.068 |   14.2667 |   85.6648 |
|      25 |   300.071 |   14.2677 |   85.6616 |
|    25.1 |   300.073 |   14.2687 |   85.6588 |
|    25.2 |   300.074 |   14.2697 |   85.6565 |
|    25.3 |   300.075 |   14.2708 |   85.6545 |
|    25.4 |   300.075 |   14.2718 |    85.653 |
|    25.5 |   300.075 |   14.2729 |   85.6519 |
|    25.6 |   300.075 |    14.274 |   85.6512 |
|    25.7 |   300.074 |    14.275 |   85.6508 |
|    25.8 |   300.073 |   14.2761 |   85.6508 |
|    25.9 |   300.072 |   14.2771 |   85.6511 |
|      26 |    300.07 |   14.2782 |   85.6517 |
|    26.1 |   300.068 |   14.2792 |   85.6526 |
|    26.2 |   300.066 |   14.2801 |   85.6537 |
|    26.3 |   300.064 |   14.2811 |    85.655 |
|    26.4 |   300.061 |    14.282 |   85.6566 |
|    26.5 |   300.059 |   14.2829 |   85.6584 |
|    26.6 |   300.056 |   14.2837 |   85.6603 |
|    26.7 |   300.053 |   14.2845 |   85.6624 |
|    26.8 |    300.05 |   14.2853 |   85.6646 |
|    26.9 |   300.047 |    14.286 |    85.667 |
|      27 |   300.044 |   14.2867 |   85.6694 |
|    27.1 |   300.041 |   14.2873 |    85.672 |
|    27.2 |   300.038 |   14.2879 |   85.6746 |
|    27.3 |   300.034 |   14.2884 |   85.6772 |
|    27.4 |   300.031 |   14.2889 |   85.6798 |
|    27.5 |   300.028 |   14.2893 |   85.6825 |
|    27.6 |   300.025 |   14.2897 |   85.6852 |
|    27.7 |   300.022 |   14.2901 |   85.6879 |
|    27.8 |   300.019 |   14.2904 |   85.6905 |
|    27.9 |   300.016 |   14.2907 |   85.6931 |
|      28 |   300.013 |   14.2909 |   85.6957 |
|    28.1 |   300.011 |   14.2911 |   85.6981 |
|    28.2 |   300.008 |   14.2913 |   85.7006 |
|    28.3 |   300.006 |   14.2914 |   85.7029 |
|    28.4 |   300.003 |   14.2915 |   85.7052 |
|    28.5 |   300.001 |   14.2915 |   85.7074 |
|    28.6 |   299.999 |   14.2915 |   85.7095 |
|    28.7 |   299.997 |   14.2915 |   85.7114 |
|    28.8 |   299.995 |   14.2915 |   85.7133 |
|    28.9 |   299.993 |   14.2914 |   85.7151 |
|      29 |   299.992 |   14.2913 |   85.7168 |
|    29.1 |    299.99 |   14.2912 |   85.7183 |
|    29.2 |   299.989 |   14.2911 |   85.7198 |
|    29.3 |   299.988 |   14.2909 |   85.7211 |
|    29.4 |   299.987 |   14.2907 |   85.7223 |
|    29.5 |   299.986 |   14.2905 |   85.7234 |
|    29.6 |   299.985 |   14.2903 |   85.7244 |
|    29.7 |   299.985 |   14.2901 |   85.7253 |
|    29.8 |   299.984 |   14.2899 |   85.7261 |
|    29.9 |   299.984 |   14.2897 |   85.7267 |
|      30 |   299.983 |   14.2895 |   85.7273 |
|    30.1 |   299.983 |   14.2892 |   85.7278 |
|    30.2 |   299.983 |    14.289 |   85.7282 |
|    30.3 |   299.983 |   14.2887 |   85.7284 |
|    30.4 |   299.983 |   14.2885 |   85.7286 |
|    30.5 |   299.983 |   14.2882 |   85.7287 |
|    30.6 |   299.983 |    14.288 |   85.7288 |
|    30.7 |   299.984 |   14.2878 |   85.7287 |
|    30.8 |   299.984 |   14.2875 |   85.7286 |
|    30.9 |   299.984 |   14.2873 |   85.7285 |
|      31 |   299.985 |   14.2871 |   85.7282 |
|    31.1 |   299.985 |   14.2868 |   85.7279 |
|    31.2 |   299.986 |   14.2866 |   85.7276 |
|    31.3 |   299.986 |   14.2864 |   85.7272 |
|    31.4 |   299.987 |   14.2862 |   85.7268 |
|    31.5 |   299.988 |    14.286 |   85.7263 |
|    31.6 |   299.988 |   14.2859 |   85.7258 |
|    31.7 |   299.989 |   14.2857 |   85.7253 |
|    31.8 |    299.99 |   14.2856 |   85.7247 |
|    31.9 |    299.99 |   14.2854 |   85.7241 |
|      32 |   299.991 |   14.2853 |   85.7236 |
|    32.1 |   299.992 |   14.2851 |    85.723 |
|    32.2 |   299.993 |    14.285 |   85.7224 |
|    32.3 |   299.993 |   14.2849 |   85.7217 |
|    32.4 |   299.994 |   14.2848 |   85.7211 |
|    32.5 |   299.995 |   14.2847 |   85.7205 |
|    32.6 |   299.995 |   14.2847 |   85.7199 |
|    32.7 |   299.996 |   14.2846 |   85.7193 |
|    32.8 |   299.997 |   14.2845 |   85.7187 |
|    32.9 |   299.997 |   14.2845 |   85.7182 |
|      33 |   299.998 |   14.2845 |   85.7176 |
|    33.1 |   299.999 |   14.2844 |   85.7171 |
|    33.2 |   299.999 |   14.2844 |   85.7165 |
|    33.3 |       300 |   14.2844 |    85.716 |
|    33.4 |       300 |   14.2844 |   85.7155 |
|    33.5 |   300.001 |   14.2844 |   85.7151 |
|    33.6 |   300.001 |   14.2844 |   85.7146 |
|    33.7 |   300.001 |   14.2844 |   85.7142 |
|    33.8 |   300.002 |   14.2844 |   85.7138 |
|    33.9 |   300.002 |   14.2845 |   85.7135 |
|      34 |   300.002 |   14.2845 |   85.7131 |
|    34.1 |   300.003 |   14.2845 |   85.7128 |
|    34.2 |   300.003 |   14.2846 |   85.7125 |
|    34.3 |   300.003 |   14.2846 |   85.7123 |
|    34.4 |   300.003 |   14.2846 |   85.7121 |
|    34.5 |   300.003 |   14.2847 |   85.7118 |
|    34.6 |   300.004 |   14.2847 |   85.7117 |
|    34.7 |   300.004 |   14.2848 |   85.7115 |
|    34.8 |   300.004 |   14.2848 |   85.7114 |
|    34.9 |   300.004 |   14.2849 |   85.7112 |
|      35 |   300.004 |    14.285 |   85.7111 |
|    35.1 |   300.004 |    14.285 |   85.7111 |
|    35.2 |   300.004 |   14.2851 |    85.711 |
|    35.3 |   300.004 |   14.2851 |    85.711 |
|    35.4 |   300.004 |   14.2852 |    85.711 |
|    35.5 |   300.004 |   14.2852 |    85.711 |
|    35.6 |   300.004 |   14.2853 |    85.711 |
|    35.7 |   300.004 |   14.2853 |    85.711 |
|    35.8 |   300.004 |   14.2854 |   85.7111 |
|    35.9 |   300.003 |   14.2854 |   85.7111 |
|      36 |   300.003 |   14.2855 |   85.7112 |
|    36.1 |   300.003 |   14.2855 |   85.7113 |
|    36.2 |   300.003 |   14.2856 |   85.7114 |
|    36.3 |   300.003 |   14.2856 |   85.7115 |
|    36.4 |   300.003 |   14.2857 |   85.7116 |
|    36.5 |   300.003 |   14.2857 |   85.7117 |
|    36.6 |   300.002 |   14.2857 |   85.7119 |
|    36.7 |   300.002 |   14.2858 |    85.712 |
|    36.8 |   300.002 |   14.2858 |   85.7121 |
|    36.9 |   300.002 |   14.2858 |   85.7123 |
|      37 |   300.002 |   14.2859 |   85.7124 |
|    37.1 |   300.002 |   14.2859 |   85.7125 |
|    37.2 |   300.001 |   14.2859 |   85.7127 |
|    37.3 |   300.001 |   14.2859 |   85.7128 |
|    37.4 |   300.001 |   14.2859 |    85.713 |
|    37.5 |   300.001 |    14.286 |   85.7131 |
|    37.6 |   300.001 |    14.286 |   85.7132 |
|    37.7 |   300.001 |    14.286 |   85.7134 |
|    37.8 |   300.001 |    14.286 |   85.7135 |
|    37.9 |       300 |    14.286 |   85.7136 |
|      38 |       300 |    14.286 |   85.7137 |
|    38.1 |       300 |    14.286 |   85.7138 |
|    38.2 |       300 |    14.286 |    85.714 |
|    38.3 |       300 |    14.286 |   85.7141 |
|    38.4 |       300 |    14.286 |   85.7142 |
|    38.5 |       300 |    14.286 |   85.7143 |
|    38.6 |       300 |    14.286 |   85.7144 |
|    38.7 |       300 |    14.286 |   85.7144 |
|    38.8 |   299.999 |    14.286 |   85.7145 |
|    38.9 |   299.999 |    14.286 |   85.7146 |
|      39 |   299.999 |    14.286 |   85.7147 |
|    39.1 |   299.999 |    14.286 |   85.7147 |
|    39.2 |   299.999 |    14.286 |   85.7148 |
|    39.3 |   299.999 |    14.286 |   85.7148 |
|    39.4 |   299.999 |   14.2859 |   85.7149 |
|    39.5 |   299.999 |   14.2859 |   85.7149 |
|    39.6 |   299.999 |   14.2859 |   85.7149 |
|    39.7 |   299.999 |   14.2859 |    85.715 |
|    39.8 |   299.999 |   14.2859 |    85.715 |
|    39.9 |   299.999 |   14.2859 |    85.715 |
|      40 |   299.999 |   14.2859 |    85.715 |
|    40.1 |   299.999 |   14.2859 |    85.715 |
|    40.2 |   299.999 |   14.2858 |    85.715 |
|    40.3 |   299.999 |   14.2858 |    85.715 |
|    40.4 |   299.999 |   14.2858 |    85.715 |
|    40.5 |   299.999 |   14.2858 |    85.715 |
|    40.6 |   299.999 |   14.2858 |    85.715 |
|    40.7 |   299.999 |   14.2858 |    85.715 |
|    40.8 |   299.999 |   14.2858 |    85.715 |
|    40.9 |   299.999 |   14.2858 |    85.715 |
|      41 |   299.999 |   14.2857 |    85.715 |
|    41.1 |   299.999 |   14.2857 |   85.7149 |
|    41.2 |   299.999 |   14.2857 |   85.7149 |
|    41.3 |   299.999 |   14.2857 |   85.7149 |
|    41.4 |   299.999 |   14.2857 |   85.7148 |
|    41.5 |   299.999 |   14.2857 |   85.7148 |
|    41.6 |       300 |   14.2857 |   85.7148 |
|    41.7 |       300 |   14.2857 |   85.7148 |
|    41.8 |       300 |   14.2857 |   85.7147 |
|    41.9 |       300 |   14.2857 |   85.7147 |
|      42 |       300 |   14.2857 |   85.7147 |
|    42.1 |       300 |   14.2857 |   85.7146 |
|    42.2 |       300 |   14.2857 |   85.7146 |
|    42.3 |       300 |   14.2857 |   85.7146 |
|    42.4 |       300 |   14.2857 |   85.7145 |
|    42.5 |       300 |   14.2857 |   85.7145 |
|    42.6 |       300 |   14.2857 |   85.7145 |
|    42.7 |       300 |   14.2856 |   85.7144 |
|    42.8 |       300 |   14.2856 |   85.7144 |
|    42.9 |       300 |   14.2856 |   85.7144 |
|      43 |       300 |   14.2856 |   85.7144 |
|    43.1 |       300 |   14.2856 |   85.7143 |
|    43.2 |       300 |   14.2856 |   85.7143 |
|    43.3 |       300 |   14.2856 |   85.7143 |
|    43.4 |       300 |   14.2856 |   85.7143 |
|    43.5 |       300 |   14.2856 |   85.7143 |
|    43.6 |       300 |   14.2856 |   85.7142 |
|    43.7 |       300 |   14.2857 |   85.7142 |
|    43.8 |       300 |   14.2857 |   85.7142 |
|    43.9 |       300 |   14.2857 |   85.7142 |
|      44 |       300 |   14.2857 |   85.7142 |
|    44.1 |       300 |   14.2857 |   85.7142 |
|    44.2 |       300 |   14.2857 |   85.7142 |
|    44.3 |       300 |   14.2857 |   85.7141 |
|    44.4 |       300 |   14.2857 |   85.7141 |
|    44.5 |       300 |   14.2857 |   85.7141 |
|    44.6 |       300 |   14.2857 |   85.7141 |
|    44.7 |       300 |   14.2857 |   85.7141 |
|    44.8 |       300 |   14.2857 |   85.7141 |
|    44.9 |       300 |   14.2857 |   85.7141 |
|      45 |       300 |   14.2857 |   85.7141 |
|    45.1 |       300 |   14.2857 |   85.7141 |
|    45.2 |       300 |   14.2857 |   85.7141 |
|    45.3 |       300 |   14.2857 |   85.7141 |
|    45.4 |       300 |   14.2857 |   85.7141 |
|    45.5 |       300 |   14.2857 |   85.7141 |
|    45.6 |       300 |   14.2857 |   85.7141 |
|    45.7 |       300 |   14.2857 |   85.7141 |
|    45.8 |       300 |   14.2857 |   85.7141 |
|    45.9 |       300 |   14.2857 |   85.7141 |
|      46 |       300 |   14.2857 |   85.7141 |
|    46.1 |       300 |   14.2857 |   85.7141 |
|    46.2 |       300 |   14.2857 |   85.7142 |
|    46.3 |       300 |   14.2857 |   85.7142 |
|    46.4 |       300 |   14.2857 |   85.7142 |
|    46.5 |       300 |   14.2857 |   85.7142 |
|    46.6 |       300 |   14.2857 |   85.7142 |
|    46.7 |       300 |   14.2857 |   85.7142 |
|    46.8 |       300 |   14.2857 |   85.7142 |
|    46.9 |       300 |   14.2857 |   85.7142 |
|      47 |       300 |   14.2857 |   85.7142 |
|    47.1 |       300 |   14.2857 |   85.7142 |
|    47.2 |       300 |   14.2857 |   85.7142 |
|    47.3 |       300 |   14.2857 |   85.7142 |
|    47.4 |       300 |   14.2857 |   85.7142 |
|    47.5 |       300 |   14.2857 |   85.7142 |
|    47.6 |       300 |   14.2857 |   85.7143 |
|    47.7 |       300 |   14.2857 |   85.7143 |
|    47.8 |       300 |   14.2857 |   85.7143 |
|    47.9 |       300 |   14.2857 |   85.7143 |
|      48 |       300 |   14.2857 |   85.7143 |
|    48.1 |       300 |   14.2857 |   85.7143 |
|    48.2 |       300 |   14.2857 |   85.7143 |
|    48.3 |       300 |   14.2857 |   85.7143 |
|    48.4 |       300 |   14.2857 |   85.7143 |
|    48.5 |       300 |   14.2857 |   85.7143 |
|    48.6 |       300 |   14.2857 |   85.7143 |
|    48.7 |       300 |   14.2857 |   85.7143 |
|    48.8 |       300 |   14.2857 |   85.7143 |
|    48.9 |       300 |   14.2857 |   85.7143 |
|      49 |       300 |   14.2857 |   85.7143 |
|    49.1 |       300 |   14.2857 |   85.7143 |
|    49.2 |       300 |   14.2857 |   85.7143 |
|    49.3 |       300 |   14.2857 |   85.7143 |
|    49.4 |       300 |   14.2857 |   85.7143 |
|    49.5 |       300 |   14.2857 |   85.7143 |
|    49.6 |       300 |   14.2857 |   85.7143 |
|    49.7 |       300 |   14.2857 |   85.7143 |
|    49.8 |       300 |   14.2857 |   85.7143 |
|    49.9 |       300 |   14.2857 |   85.7143 |
|      50 |       300 |   14.2857 |   85.7143 |
|    50.1 |       300 |   14.2857 |   85.7143 |
|    50.2 |       300 |   14.2857 |   85.7143 |
|    50.3 |       300 |   14.2857 |   85.7143 |
|    50.4 |       300 |   14.2857 |   85.7143 |
|    50.5 |       300 |   14.2857 |   85.7143 |
|    50.6 |       300 |   14.2857 |   85.7143 |
|    50.7 |       300 |   14.2857 |   85.7143 |
|    50.8 |       300 |   14.2857 |   85.7143 |
|    50.9 |       300 |   14.2857 |   85.7143 |
|      51 |       300 |   14.2857 |   85.7143 |
|    51.1 |       300 |   14.2857 |   85.7143 |
|    51.2 |       300 |   14.2857 |   85.7143 |
|    51.3 |       300 |   14.2857 |   85.7143 |
|    51.4 |       300 |   14.2857 |   85.7143 |
|    51.5 |       300 |   14.2857 |   85.7143 |
|    51.6 |       300 |   14.2857 |   85.7143 |
|    51.7 |       300 |   14.2857 |   85.7143 |
|    51.8 |       300 |   14.2857 |   85.7143 |
|    51.9 |       300 |   14.2857 |   85.7143 |
|      52 |       300 |   14.2857 |   85.7143 |
|    52.1 |       300 |   14.2857 |   85.7143 |
|    52.2 |       300 |   14.2857 |   85.7143 |
|    52.3 |       300 |   14.2857 |   85.7143 |
|    52.4 |       300 |   14.2857 |   85.7143 |
|    52.5 |       300 |   14.2857 |   85.7143 |
|    52.6 |       300 |   14.2857 |   85.7143 |
|    52.7 |       300 |   14.2857 |   85.7143 |
|    52.8 |       300 |   14.2857 |   85.7143 |
|    52.9 |       300 |   14.2857 |   85.7143 |
|      53 |       300 |   14.2857 |   85.7143 |
|    53.1 |       300 |   14.2857 |   85.7143 |
|    53.2 |       300 |   14.2857 |   85.7143 |
|    53.3 |       300 |   14.2857 |   85.7143 |
|    53.4 |       300 |   14.2857 |   85.7143 |
|    53.5 |       300 |   14.2857 |   85.7143 |
|    53.6 |       300 |   14.2857 |   85.7143 |
|    53.7 |       300 |   14.2857 |   85.7143 |
|    53.8 |       300 |   14.2857 |   85.7143 |
|    53.9 |       300 |   14.2857 |   85.7143 |
|      54 |       300 |   14.2857 |   85.7143 |
