|       t |         S |         I |         R |
|    99.5 |   577.993 |         0 |         0 |
|    99.6 |   578.127 |         0 |         0 |
|    99.7 |    578.26 |         0 |         0 |
|    99.8 |   578.393 |         0 |         0 |
|    99.9 |   578.526 |         0 |         0 |
|     100 |   578.659 |         0 |         0 |
-----------------------------------------
|       0 |       300 |       100 |         0 |
|     0.1 |     255.3 |    104.92 |        40 |
|     0.2 |   217.448 |   103.047 |    79.944 |
|     0.3 |   188.185 |   95.3558 |   117.118 |
|     0.4 |   167.492 |   84.0524 |   149.334 |
|     0.5 |   154.224 |   71.4792 |   175.398 |
|     0.6 |   146.848 |   59.3633 |   195.115 |
|     0.7 |   143.923 |   48.6434 |   208.987 |
|     0.8 |   144.268 |   39.6451 |    217.87 |
|     0.9 |   146.979 |    32.331 |   222.704 |
|       1 |   151.382 |   26.4969 |   224.367 |
|     1.1 |   156.977 |   21.8897 |   223.613 |
|     1.2 |   163.393 |   18.2665 |   221.054 |
|     1.3 |   170.355 |    15.418 |   217.176 |
|     1.4 |   177.656 |   13.1738 |   212.354 |
|     1.5 |   185.141 |   11.3999 |   206.878 |
|     1.6 |   192.693 |   9.99199 |    200.97 |
|     1.7 |   200.222 |   8.87042 |   194.798 |
|     1.8 |   207.663 |   7.97418 |   188.489 |
|     1.9 |   214.964 |   7.25675 |   182.141 |
|       2 |   222.088 |   6.68261 |   175.828 |
|     2.1 |   229.006 |   6.22456 |   169.604 |
|     2.2 |   235.697 |   5.86175 |   163.512 |
|     2.3 |   242.145 |   5.57817 |   157.583 |
|     2.4 |    248.34 |   5.36149 |    151.84 |
|     2.5 |   254.273 |   5.20225 |   146.302 |
|     2.6 |    259.94 |   5.09324 |    140.98 |
|     2.7 |   265.336 |   5.02896 |   135.883 |
|     2.8 |   270.459 |   5.00531 |   131.019 |
|     2.9 |   275.307 |   5.01933 |   126.392 |
|       3 |    279.88 |   5.06893 |   122.004 |
|     3.1 |   284.177 |   5.15278 |   117.858 |
|     3.2 |   288.197 |   5.27015 |   113.956 |
|     3.3 |   291.939 |   5.42084 |   110.298 |
|     3.4 |   295.402 |   5.60505 |   106.885 |
|     3.5 |   298.584 |   5.82334 |   103.719 |
|     3.6 |   301.483 |   6.07654 |     100.8 |
|     3.7 |   304.098 |   6.36569 |     98.13 |
|     3.8 |   306.424 |   6.69197 |   95.7109 |
|     3.9 |   308.459 |   7.05662 |   93.5447 |
|       4 |   310.199 |   7.46083 |    91.634 |
|     4.1 |   311.639 |   7.90569 |   89.9816 |
|     4.2 |   312.776 |   8.39202 |   88.5908 |
|     4.3 |   313.606 |    8.9203 |   87.4649 |
|     4.4 |   314.126 |    9.4905 |   86.6073 |
|     4.5 |   314.333 |   10.1019 |   86.0212 |
|     4.6 |   314.225 |   10.7531 |   85.7093 |
|     4.7 |   313.804 |   11.4415 |   85.6736 |
|     4.8 |   313.071 |   12.1636 |   85.9152 |
|     4.9 |   312.033 |   12.9146 |   86.4333 |
|       5 |   310.698 |   13.6884 |   87.2256 |
|     5.1 |   309.077 |   14.4774 |   88.2874 |
|     5.2 |   307.188 |    15.273 |    89.611 |
|     5.3 |   305.051 |    16.065 |   91.1859 |
|     5.4 |   302.691 |   16.8425 |   92.9978 |
|     5.5 |   300.137 |   17.5938 |   95.0291 |
|     5.6 |   297.424 |   18.3069 |   97.2582 |
|     5.7 |   294.588 |   18.9701 |   99.6597 |
|     5.8 |   291.669 |   19.5721 |   102.205 |
|     5.9 |   288.709 |    20.103 |   104.862 |
|       6 |    285.75 |   20.5545 |   107.597 |
|     6.1 |   282.834 |   20.9202 |   110.375 |
|     6.2 |   280.003 |   21.1961 |   113.158 |
|     6.3 |   277.292 |   21.3808 |    115.91 |
|     6.4 |   274.738 |   21.4753 |   118.598 |
|     6.5 |   272.368 |   21.4828 |   121.187 |
|     6.6 |   270.208 |   21.4087 |   123.648 |
|     6.7 |   268.276 |   21.2601 |   125.955 |
|     6.8 |   266.586 |   21.0454 |   128.085 |
|     6.9 |   265.147 |   20.7739 |   130.023 |
|       7 |   263.962 |   20.4551 |   131.753 |
|     7.1 |   263.029 |   20.0988 |   133.268 |
|     7.2 |   262.343 |   19.7144 |   134.564 |
|     7.3 |   261.896 |   19.3106 |   135.641 |
|     7.4 |   261.677 |   18.8956 |   136.502 |
|     7.5 |    261.67 |   18.4766 |   137.153 |
|     7.6 |   261.862 |   18.0599 |   137.604 |
|     7.7 |   262.236 |   17.6508 |   137.865 |
|     7.8 |   262.775 |   17.2537 |   137.949 |
|     7.9 |    263.46 |   16.8724 |   137.871 |
|       8 |   264.276 |   16.5095 |   137.643 |
|     8.1 |   265.205 |   16.1672 |   137.282 |
|     8.2 |    266.23 |   15.8472 |   136.803 |
|     8.3 |   267.336 |   15.5503 |    136.22 |
|     8.4 |   268.507 |   15.2771 |   135.547 |
|     8.5 |    269.73 |    15.028 |   134.799 |
|     8.6 |    270.99 |   14.8028 |   133.989 |
|     8.7 |   272.275 |   14.6012 |   133.131 |
|     8.8 |   273.575 |   14.4227 |   132.235 |
|     8.9 |   274.878 |   14.2666 |   131.313 |
|       9 |   276.175 |   14.1323 |   130.375 |
|     9.1 |   277.457 |   14.0187 |   129.431 |
|     9.2 |   278.717 |   13.9251 |   128.489 |
|     9.3 |   279.948 |   13.8504 |   127.558 |
|     9.4 |   281.144 |   13.7935 |   126.643 |
|     9.5 |   282.299 |   13.7536 |   125.753 |
|     9.6 |   283.409 |   13.7294 |   124.891 |
|     9.7 |    284.47 |   13.7198 |   124.063 |
|     9.8 |   285.479 |   13.7239 |   123.274 |
|     9.9 |   286.435 |   13.7404 |   122.526 |
|      10 |   287.334 |   13.7683 |   121.822 |
|    10.1 |   288.176 |   13.8063 |   121.165 |
|    10.2 |   288.961 |   13.8534 |   120.557 |
|    10.3 |   289.688 |   13.9084 |   119.998 |
|    10.4 |   290.358 |   13.9702 |   119.489 |
|    10.5 |   290.971 |   14.0377 |   119.031 |
|    10.6 |    291.53 |   14.1097 |   118.623 |
|    10.7 |   292.036 |   14.1851 |   118.265 |
|    10.8 |   292.491 |   14.2628 |   117.955 |
|    10.9 |   292.897 |   14.3418 |   117.691 |
|      11 |   293.259 |    14.421 |   117.473 |
|    11.1 |   293.578 |   14.4994 |   117.297 |
|    11.2 |   293.859 |   14.5761 |   117.162 |
|    11.3 |   294.104 |   14.6502 |   117.064 |
|    11.4 |   294.319 |   14.7209 |       117 |
|    11.5 |   294.506 |   14.7873 |   116.968 |
|    11.6 |   294.669 |   14.8489 |   116.965 |
|    11.7 |   294.813 |   14.9049 |   116.986 |
|    11.8 |   294.942 |   14.9548 |   117.028 |
|    11.9 |   295.059 |   14.9982 |   117.089 |
|      12 |   295.168 |   15.0348 |   117.163 |
|    12.1 |   295.274 |   15.0641 |   117.249 |
|    12.2 |    295.38 |   15.0861 |   117.342 |
|    12.3 |   295.488 |   15.1006 |   117.439 |
|    12.4 |   295.604 |   15.1076 |   117.536 |
|    12.5 |   295.729 |   15.1072 |   117.632 |
|    12.6 |   295.866 |   15.0994 |   117.723 |
|    12.7 |   296.017 |   15.0844 |   117.806 |
|    12.8 |   296.186 |   15.0626 |   117.879 |
|    12.9 |   296.374 |   15.0341 |   117.939 |
|      13 |   296.582 |   14.9994 |   117.985 |
|    13.1 |   296.812 |   14.9588 |   118.015 |
|    13.2 |   297.065 |   14.9128 |   118.027 |
|    13.3 |   297.342 |   14.8617 |    118.02 |
|    13.4 |   297.644 |    14.806 |   117.992 |
|    13.5 |    297.97 |   14.7462 |   117.944 |
|    13.6 |   298.322 |   14.6827 |   117.875 |
|    13.7 |   298.699 |   14.6161 |   117.784 |
|    13.8 |     299.1 |   14.5466 |    117.67 |
|    13.9 |   299.525 |   14.4749 |   117.535 |
|      14 |   299.975 |   14.4012 |   117.377 |
|    14.1 |   300.447 |    14.326 |   117.199 |
|    14.2 |   300.941 |   14.2497 |   116.999 |
|    14.3 |   301.456 |   14.1726 |   116.778 |
|    14.4 |   301.991 |   14.0951 |   116.539 |
|    14.5 |   302.545 |   14.0173 |    116.28 |
|    14.6 |   303.117 |   13.9397 |   116.003 |
|    14.7 |   303.706 |   13.8624 |   115.709 |
|    14.8 |    304.31 |   13.7856 |   115.399 |
|    14.9 |   304.928 |   13.7096 |   115.074 |
|      15 |   305.559 |   13.6344 |   114.735 |
|    15.1 |   306.202 |   13.5603 |   114.383 |
|    15.2 |   306.855 |   13.4872 |    114.02 |
|    15.3 |   307.519 |   13.4153 |   113.645 |
|    15.4 |    308.19 |   13.3447 |   113.261 |
|    15.5 |   308.869 |   13.2754 |   112.868 |
|    15.6 |   309.554 |   13.2073 |   112.467 |
|    15.7 |   310.245 |   13.1406 |   112.059 |
|    15.8 |   310.941 |   13.0751 |   111.645 |
|    15.9 |    311.64 |   13.0109 |   111.226 |
|      16 |   312.343 |   12.9479 |   110.802 |
|    16.1 |   313.048 |    12.886 |   110.375 |
|    16.2 |   313.755 |   12.8253 |   109.944 |
|    16.3 |   314.463 |   12.7655 |   109.511 |
|    16.4 |   315.172 |   12.7067 |   109.076 |
|    16.5 |   315.882 |   12.6488 |   108.639 |
|    16.6 |   316.592 |   12.5916 |   108.202 |
|    16.7 |   317.302 |   12.5352 |   107.763 |
|    16.8 |   318.011 |   12.4792 |   107.325 |
|    16.9 |   318.721 |   12.4238 |   106.886 |
|      17 |   319.429 |   12.3688 |   106.447 |
|    17.1 |   320.137 |    12.314 |   106.008 |
|    17.2 |   320.845 |   12.2594 |    105.57 |
|    17.3 |   321.552 |   12.2049 |   105.132 |
|    17.4 |   322.258 |   12.1505 |   104.694 |
|    17.5 |   322.964 |   12.0959 |   104.257 |
|    17.6 |    323.67 |   12.0412 |    103.82 |
|    17.7 |   324.375 |   11.9862 |   103.383 |
|    17.8 |   325.081 |   11.9309 |   102.946 |
|    17.9 |   325.787 |   11.8752 |   102.509 |
|      18 |   326.494 |    11.819 |   102.072 |
|    18.1 |   327.201 |   11.7623 |   101.635 |
|    18.2 |    327.91 |    11.705 |   101.197 |
|    18.3 |   328.619 |    11.647 |   100.759 |
|    18.4 |   329.331 |   11.5883 |   100.319 |
|    18.5 |   330.044 |    11.529 |   99.8784 |
|    18.6 |   330.759 |   11.4688 |   99.4361 |
|    18.7 |   331.477 |   11.4078 |   98.9922 |
|    18.8 |   332.197 |    11.346 |   98.5463 |
|    18.9 |    332.92 |   11.2834 |   98.0983 |
|      19 |   333.646 |   11.2199 |   97.6478 |
|    19.1 |   334.376 |   11.1554 |   97.1948 |
|    19.2 |    335.11 |   11.0901 |   96.7389 |
|    19.3 |   335.847 |   11.0239 |     96.28 |
|    19.4 |   336.588 |   10.9567 |   95.8178 |
|    19.5 |   337.334 |   10.8887 |   95.3521 |
|    19.6 |   338.083 |   10.8197 |   94.8827 |
|    19.7 |   338.838 |   10.7499 |   94.4096 |
|    19.8 |   339.597 |   10.6791 |   93.9324 |
|    19.9 |   340.362 |   10.6075 |   93.4511 |
|      20 |   341.131 |    10.535 |   92.9655 |
|    20.1 |   341.906 |   10.4617 |   92.4754 |
|    20.2 |   342.685 |   10.3875 |   91.9808 |
|    20.3 |    343.47 |   10.3125 |   91.4816 |
|    20.4 |   344.261 |   10.2368 |   90.9777 |
|    20.5 |   345.057 |   10.1602 |   90.4689 |
|    20.6 |   345.858 |   10.0829 |   89.9552 |
|    20.7 |   346.665 |   10.0048 |   89.4367 |
|    20.8 |   347.478 |   9.92609 |   88.9131 |
|    20.9 |   348.296 |   9.84665 |   88.3845 |
|      21 |    349.12 |   9.76654 |   87.8509 |
|    21.1 |    349.95 |   9.68578 |   87.3123 |
|    21.2 |   350.785 |    9.6044 |   86.7686 |
|    21.3 |   351.625 |   9.52243 |   86.2199 |
|    21.4 |   352.471 |   9.43987 |   85.6661 |
|    21.5 |   353.322 |   9.35676 |   85.1074 |
|    21.6 |   354.179 |   9.27311 |   84.5436 |
|    21.7 |   355.041 |   9.18894 |    83.975 |
|    21.8 |   355.909 |   9.10428 |   83.4014 |
|    21.9 |   356.782 |   9.01914 |    82.823 |
|      22 |   357.659 |   8.93354 |   82.2398 |
|    22.1 |   358.542 |    8.8475 |   81.6519 |
|    22.2 |    359.43 |   8.76103 |   81.0593 |
|    22.3 |   360.323 |   8.67416 |   80.4621 |
|    22.4 |    361.22 |    8.5869 |   79.8604 |
|    22.5 |   362.123 |   8.49927 |   79.2542 |
|    22.6 |    363.03 |   8.41127 |   78.6437 |
|    22.7 |   363.941 |   8.32294 |   78.0288 |
|    22.8 |   364.857 |   8.23427 |   77.4097 |
|    22.9 |   365.777 |   8.14529 |   76.7865 |
|      23 |   366.702 |   8.05601 |   76.1592 |
|    23.1 |    367.63 |   7.96644 |    75.528 |
|    23.2 |   368.563 |    7.8766 |   74.8928 |
|    23.3 |     369.5 |    7.7865 |   74.2539 |
|    23.4 |    370.44 |   7.69614 |   73.6112 |
|    23.5 |   371.385 |   7.60556 |    72.965 |
|    23.6 |   372.333 |   7.51474 |   72.3152 |
|    23.7 |   373.284 |   7.42372 |   71.6619 |
|    23.8 |   374.239 |    7.3325 |   71.0053 |
|    23.9 |   375.197 |    7.2411 |   70.3454 |
|      24 |   376.159 |   7.14952 |   69.6824 |
|    24.1 |   377.123 |   7.05778 |   69.0163 |
|    24.2 |   378.091 |   6.96589 |   68.3472 |
|    24.3 |   379.062 |   6.87386 |   67.6752 |
|    24.4 |   380.035 |   6.78172 |   67.0003 |
|    24.5 |   381.011 |   6.68947 |   66.3228 |
|    24.6 |    381.99 |   6.59712 |   65.6427 |
|    24.7 |   382.971 |   6.50469 |     64.96 |
|    24.8 |   383.955 |    6.4122 |   64.2749 |
|    24.9 |   384.941 |   6.31965 |   63.5875 |
|      25 |   385.929 |   6.22707 |   62.8978 |
|    25.1 |   386.919 |   6.13447 |    62.206 |
|    25.2 |   387.911 |   6.04186 |   61.5122 |
|    25.3 |   388.905 |   5.94926 |   60.8164 |
|    25.4 |     389.9 |   5.85669 |   60.1188 |
|    25.5 |   390.898 |   5.76416 |   59.4194 |
|    25.6 |   391.896 |   5.67169 |   58.7185 |
|    25.7 |   392.896 |   5.57931 |    58.016 |
|    25.8 |   393.897 |   5.48702 |   57.3121 |
|    25.9 |     394.9 |   5.39484 |   56.6069 |
|      26 |   395.903 |   5.30281 |   55.9006 |
|    26.1 |   396.907 |   5.21093 |   55.1931 |
|    26.2 |   397.911 |   5.11923 |   54.4847 |
|    26.3 |   398.917 |   5.02772 |   53.7755 |
|    26.4 |   399.922 |   4.93643 |   53.0655 |
|    26.5 |   400.928 |   4.84538 |    52.355 |
|    26.6 |   401.934 |   4.75459 |    51.644 |
|    26.7 |    402.94 |   4.66408 |   50.9326 |
|    26.8 |   403.946 |   4.57389 |   50.2211 |
|    26.9 |   404.951 |   4.48402 |   49.5094 |
|      27 |   405.956 |    4.3945 |   48.7979 |
|    27.1 |    406.96 |   4.30536 |   48.0865 |
|    27.2 |   407.963 |   4.21663 |   47.3755 |
|    27.3 |   408.966 |   4.12832 |   46.6649 |
|    27.4 |   409.967 |   4.04046 |    45.955 |
|    27.5 |   410.966 |   3.95307 |   45.2459 |
|    27.6 |   411.965 |   3.86619 |   44.5376 |
|    27.7 |   412.961 |   3.77984 |   43.8305 |
|    27.8 |   413.956 |   3.69404 |   43.1246 |
|    27.9 |   414.948 |   3.60882 |   42.4201 |
|      28 |   415.938 |    3.5242 |   41.7172 |
|    28.1 |   416.926 |   3.44021 |    41.016 |
|    28.2 |   417.911 |   3.35689 |   40.3167 |
|    28.3 |   418.894 |   3.27424 |   39.6194 |
|    28.4 |   419.873 |   3.19231 |   38.9244 |
|    28.5 |   420.849 |   3.11111 |   38.2317 |
|    28.6 |   421.822 |   3.03068 |   37.5416 |
|    28.7 |    422.79 |   2.95103 |   36.8543 |
|    28.8 |   423.756 |    2.8722 |   36.1699 |
|    28.9 |   424.717 |   2.79421 |   35.4886 |
|      29 |   425.673 |   2.71709 |   34.8105 |
|    29.1 |   426.626 |   2.64086 |    34.136 |
|    29.2 |   427.573 |   2.56554 |    33.465 |
|    29.3 |   428.516 |   2.49116 |   32.7979 |
|    29.4 |   429.454 |   2.41775 |   32.1348 |
|    29.5 |   430.386 |   2.34532 |   31.4759 |
|    29.6 |   431.313 |    2.2739 |   30.8213 |
|    29.7 |   432.235 |   2.20352 |   30.1713 |
|    29.8 |    433.15 |   2.13419 |   29.5261 |
|    29.9 |   434.059 |   2.06594 |   28.8857 |
|      30 |   434.962 |   1.99878 |   28.2505 |
|    30.1 |   435.859 |   1.93273 |   27.6205 |
|    30.2 |   436.749 |   1.86782 |    26.996 |
|    30.3 |   437.632 |   1.80405 |   26.3771 |
|    30.4 |   438.507 |   1.74146 |   25.7641 |
|    30.5 |   439.376 |   1.68005 |    25.157 |
|    30.6 |   440.237 |   1.61983 |   24.5561 |
|    30.7 |    441.09 |   1.56083 |   23.9615 |
|    30.8 |   441.936 |   1.50305 |   23.3733 |
|    30.9 |   442.774 |   1.44651 |   22.7919 |
|      31 |   443.603 |   1.39121 |   22.2172 |
|    31.1 |   444.424 |   1.33716 |   21.6495 |
|    31.2 |   445.237 |   1.28438 |   21.0889 |
|    31.3 |   446.041 |   1.23287 |   20.5356 |
|    31.4 |   446.836 |   1.18262 |   19.9896 |
|    31.5 |   447.623 |   1.13366 |   19.4512 |
|    31.6 |     448.4 |   1.08597 |   18.9204 |
|    31.7 |   449.168 |   1.03957 |   18.3974 |
|    31.8 |   449.927 |  0.994441 |   17.8823 |
|    31.9 |   450.676 |  0.950594 |   17.3753 |
|      32 |   451.416 |  0.908021 |   16.8763 |
|    32.1 |   452.147 |  0.866719 |   16.3856 |
|    32.2 |   452.867 |  0.826682 |   15.9032 |
|    32.3 |   453.578 |  0.787902 |   15.4291 |
|    32.4 |   454.279 |  0.750371 |   14.9636 |
|    32.5 |    454.97 |  0.714078 |   14.5066 |
|    32.6 |   455.651 |  0.679012 |   14.0582 |
|    32.7 |   456.323 |  0.645162 |   13.6184 |
|    32.8 |   456.984 |  0.612512 |   13.1874 |
|    32.9 |   457.635 |  0.581049 |   12.7651 |
|      33 |   458.276 |  0.550755 |   12.3516 |
|    33.1 |   458.907 |  0.521613 |   11.9469 |
|    33.2 |   459.528 |         0 |   11.5511 |
|    33.3 |    460.31 |         0 |   10.9666 |
|    33.4 |   461.062 |         0 |   10.4117 |
|    33.5 |   461.786 |         0 |   9.88485 |
|    33.6 |   462.483 |         0 |   9.38468 |
|    33.7 |   463.155 |         0 |   8.90981 |
|    33.8 |   463.803 |         0 |   8.45897 |
|    33.9 |   464.427 |         0 |   8.03095 |
|      34 |    465.03 |         0 |   7.62458 |
|    34.1 |   465.612 |         0 |   7.23878 |
|    34.2 |   466.175 |         0 |    6.8725 |
|    34.3 |   466.719 |         0 |   6.52475 |
|    34.4 |   467.245 |         0 |    6.1946 |
|    34.5 |   467.754 |         0 |   5.88115 |
|    34.6 |   468.248 |         0 |   5.58356 |
|    34.7 |   468.726 |         0 |   5.30104 |
|    34.8 |    469.19 |         0 |    5.0328 |
|    34.9 |    469.64 |         0 |   4.77814 |
|      35 |   470.077 |         0 |   4.53637 |
|    35.1 |   470.502 |         0 |   4.30683 |
|    35.2 |   470.915 |         0 |    4.0889 |
|    35.3 |   471.317 |         0 |   3.88201 |
|    35.4 |   471.708 |         0 |   3.68558 |
|    35.5 |   472.089 |         0 |   3.49909 |
|    35.6 |   472.461 |         0 |   3.32203 |
|    35.7 |   472.824 |         0 |   3.15394 |
|    35.8 |   473.178 |         0 |   2.99435 |
|    35.9 |   473.523 |         0 |   2.84283 |
|      36 |   473.862 |         0 |   2.69899 |
|    36.1 |   474.192 |         0 |   2.56242 |
|    36.2 |   474.516 |         0 |   2.43276 |
|    36.3 |   474.833 |         0 |   2.30966 |
|    36.4 |   475.143 |         0 |   2.19279 |
|    36.5 |   475.448 |         0 |   2.08184 |
|    36.6 |   475.747 |         0 |    1.9765 |
|    36.7 |    476.04 |         0 |   1.87649 |
|    36.8 |   476.328 |         0 |   1.78154 |
|    36.9 |   476.611 |         0 |   1.69139 |
|      37 |    476.89 |         0 |   1.60581 |
|    37.1 |   477.164 |         0 |   1.52455 |
|    37.2 |   477.434 |         0 |   1.44741 |
|    37.3 |     477.7 |         0 |   1.37417 |
|    37.4 |   477.962 |         0 |   1.30464 |
|    37.5 |   478.221 |         0 |   1.23862 |
|    37.6 |   478.476 |         0 |   1.17595 |
|    37.7 |   478.727 |         0 |   1.11645 |
|    37.8 |   478.976 |         0 |   1.05995 |
|    37.9 |   479.222 |         0 |   1.00632 |
|      38 |   479.464 |         0 |    0.9554 |
|    38.1 |   479.704 |         0 |  0.907057 |
|    38.2 |   479.942 |         0 |   0.86116 |
|    38.3 |   480.177 |         0 |  0.817585 |
|    38.4 |    480.41 |         0 |  0.776215 |
|    38.5 |    480.64 |         0 |  0.736939 |
|    38.6 |   480.869 |         0 |   0.69965 |
|    38.7 |   481.095 |         0 |  0.664247 |
|    38.8 |    481.32 |         0 |  0.630636 |
|    38.9 |   481.543 |         0 |  0.598726 |
|      39 |   481.764 |         0 |  0.568431 |
|    39.1 |   481.983 |         0 |  0.539668 |
|    39.2 |   482.201 |         0 |  0.512361 |
|    39.3 |   482.417 |         0 |         0 |
|    39.4 |   482.608 |         0 |         0 |
|    39.5 |   482.798 |         0 |         0 |
|    39.6 |   482.988 |         0 |         0 |
|    39.7 |   483.179 |         0 |         0 |
|    39.8 |   483.369 |         0 |         0 |
|    39.9 |   483.559 |         0 |         0 |
|      40 |   483.749 |         0 |         0 |
|    40.1 |   483.938 |         0 |         0 |
|    40.2 |   484.128 |         0 |         0 |
|    40.3 |   484.317 |         0 |         0 |
|    40.4 |   484.507 |         0 |         0 |
|    40.5 |   484.696 |         0 |         0 |
|    40.6 |   484.885 |         0 |         0 |
|    40.7 |   485.074 |         0 |         0 |
|    40.8 |   485.263 |         0 |         0 |
|    40.9 |   485.452 |         0 |         0 |
|      41 |   485.641 |         0 |         0 |
|    41.1 |    485.83 |         0 |         0 |
|    41.2 |   486.018 |         0 |         0 |
|    41.3 |   486.206 |         0 |         0 |
|    41.4 |   486.395 |         0 |         0 |
|    41.5 |   486.583 |         0 |         0 |
|    41.6 |   486.771 |         0 |         0 |
|    41.7 |   486.959 |         0 |         0 |
|    41.8 |   487.147 |         0 |         0 |
|    41.9 |   487.334 |         0 |         0 |
|      42 |   487.522 |         0 |         0 |
|    42.1 |   487.709 |         0 |         0 |
|    42.2 |   487.897 |         0 |         0 |
|    42.3 |   488.084 |         0 |         0 |
|    42.4 |   488.271 |         0 |         0 |
|    42.5 |   488.458 |         0 |         0 |
|    42.6 |   488.645 |         0 |         0 |
|    42.7 |   488.832 |         0 |         0 |
|    42.8 |   489.019 |         0 |         0 |
|    42.9 |   489.205 |         0 |         0 |
|      43 |   489.392 |         0 |         0 |
|    43.1 |   489.578 |         0 |         0 |
|    43.2 |   489.764 |         0 |         0 |
|    43.3 |   489.951 |         0 |         0 |
|    43.4 |   490.137 |         0 |         0 |
|    43.5 |   490.322 |         0 |         0 |
|    43.6 |   490.508 |         0 |         0 |
|    43.7 |   490.694 |         0 |         0 |
|    43.8 |    490.88 |         0 |         0 |
|    43.9 |   491.065 |         0 |         0 |
|      44 |    491.25 |         0 |         0 |
|    44.1 |   491.436 |         0 |         0 |
|    44.2 |   491.621 |         0 |         0 |
|    44.3 |   491.806 |         0 |         0 |
|    44.4 |   491.991 |         0 |         0 |
|    44.5 |   492.176 |         0 |         0 |
|    44.6 |    492.36 |         0 |         0 |
|    44.7 |   492.545 |         0 |         0 |
|    44.8 |   492.729 |         0 |         0 |
|    44.9 |   492.914 |         0 |         0 |
|      45 |   493.098 |         0 |         0 |
|    45.1 |   493.282 |         0 |         0 |
|    45.2 |   493.466 |         0 |         0 |
|    45.3 |    493.65 |         0 |         0 |
|    45.4 |   493.834 |         0 |         0 |
|    45.5 |   494.018 |         0 |         0 |
|    45.6 |   494.201 |         0 |         0 |
|    45.7 |   494.385 |         0 |         0 |
|    45.8 |   494.568 |         0 |         0 |
|    45.9 |   494.751 |         0 |         0 |
|      46 |   494.934 |         0 |         0 |
|    46.1 |   495.117 |         0 |         0 |
|    46.2 |     495.3 |         0 |         0 |
|    46.3 |   495.483 |         0 |         0 |
|    46.4 |   495.666 |         0 |         0 |
|    46.5 |   495.848 |         0 |         0 |
|    46.6 |   496.031 |         0 |         0 |
|    46.7 |   496.213 |         0 |         0 |
|    46.8 |   496.396 |         0 |         0 |
|    46.9 |   496.578 |         0 |         0 |
|      47 |    496.76 |         0 |         0 |
|    47.1 |   496.942 |         0 |         0 |
|    47.2 |   497.124 |         0 |         0 |
|    47.3 |   497.305 |         0 |         0 |
|    47.4 |   497.487 |         0 |         0 |
|    47.5 |   497.668 |         0 |         0 |
|    47.6 |    497.85 |         0 |         0 |
|    47.7 |   498.031 |         0 |         0 |
|    47.8 |   498.212 |         0 |         0 |
|    47.9 |   498.393 |         0 |         0 |
|      48 |   498.574 |         0 |         0 |
|    48.1 |   498.755 |         0 |         0 |
|    48.2 |   498.936 |         0 |         0 |
|    48.3 |   499.117 |         0 |         0 |
|    48.4 |   499.297 |         0 |         0 |
|    48.5 |   499.478 |         0 |         0 |
|    48.6 |   499.658 |         0 |         0 |
|    48.7 |   499.838 |         0 |         0 |
|    48.8 |   500.018 |         0 |         0 |
|    48.9 |   500.198 |         0 |         0 |
|      49 |   500.378 |         0 |         0 |
|    49.1 |   500.558 |         0 |         0 |
|    49.2 |   500.737 |         0 |         0 |
|    49.3 |   500.917 |         0 |         0 |
|    49.4 |   501.096 |         0 |         0 |
|    49.5 |   501.276 |         0 |         0 |
|    49.6 |   501.455 |         0 |         0 |
|    49.7 |   501.634 |         0 |         0 |
|    49.8 |   501.813 |         0 |         0 |
|    49.9 |   501.992 |         0 |         0 |
|      50 |   502.171 |         0 |         0 |
|    50.1 |    502.35 |         0 |         0 |
|    50.2 |   502.528 |         0 |         0 |
|    50.3 |   502.707 |         0 |         0 |
|    50.4 |   502.885 |         0 |         0 |
|    50.5 |   503.063 |         0 |         0 |
|    50.6 |   503.242 |         0 |         0 |
|    50.7 |    503.42 |         0 |         0 |
|    50.8 |   503.598 |         0 |         0 |
|    50.9 |   503.775 |         0 |         0 |
|      51 |   503.953 |         0 |         0 |
|    51.1 |   504.131 |         0 |         0 |
|    51.2 |   504.308 |         0 |         0 |
|    51.3 |   504.486 |         0 |         0 |
|    51.4 |   504.663 |         0 |         0 |
|    51.5 |    504.84 |         0 |         0 |
|    51.6 |   505.017 |         0 |         0 |
|    51.7 |   505.194 |         0 |         0 |
|    51.8 |   505.371 |         0 |         0 |
|    51.9 |   505.548 |         0 |         0 |
|      52 |   505.725 |         0 |         0 |
|    52.1 |   505.901 |         0 |         0 |
|    52.2 |   506.078 |         0 |         0 |
|    52.3 |   506.254 |         0 |         0 |
|    52.4 |    506.43 |         0 |         0 |
|    52.5 |   506.606 |         0 |         0 |
|    52.6 |   506.782 |         0 |         0 |
|    52.7 |   506.958 |         0 |         0 |
|    52.8 |   507.134 |         0 |         0 |
|    52.9 |    507.31 |         0 |         0 |
|      53 |   507.485 |         0 |         0 |
|    53.1 |   507.661 |         0 |         0 |
|    53.2 |   507.836 |         0 |         0 |
|    53.3 |   508.012 |         0 |         0 |
|    53.4 |   508.187 |         0 |         0 |
|    53.5 |   508.362 |         0 |         0 |
|    53.6 |   508.537 |         0 |         0 |
|    53.7 |   508.712 |         0 |         0 |
|    53.8 |   508.887 |         0 |         0 |
|    53.9 |   509.061 |         0 |         0 |
|      54 |   509.236 |         0 |         0 |
|    54.1 |    509.41 |         0 |         0 |
|    54.2 |   509.585 |         0 |         0 |
|    54.3 |   509.759 |         0 |         0 |
|    54.4 |   509.933 |         0 |         0 |
