A
t S I R
0.7374999999999999 103.1 197.9 99.0
0.7400000000000001 102.7 198.0 99.3
0.7424999999999999 102.5 198.0 99.5
0.745 101.8 198.5 99.7
0.7475000000000002 101.6 198.3 100.1
0.75 100.9 198.7 100.4
0.7524999999999998 100.4 198.6 101.0
0.755 99.8 198.7 101.5
0.7575000000000001 99.4 198.9 101.7
0.7599999999999999 99.1 199.0 101.9
0.7625000000000001 98.4 199.0 102.6
0.7649999999999999 98.2 199.6 102.2
0.7675 98.0 199.4 102.6
0.7699999999999999 97.4 199.7 102.9
0.7725 97.2 199.7 103.1
0.7750000000000001 97.0 199.6 103.4
0.7775 96.6 199.7 103.7
0.7800000000000001 96.2 199.8 104.0
0.7824999999999999 95.7 199.9 104.4
0.785 95.5 199.8 104.7
0.7874999999999999 95.6 199.3 105.1
0.79 95.8 198.9 105.3
0.7925000000000001 95.8 198.5 105.7
0.795 95.5 198.8 105.7
0.7975000000000001 94.9 198.8 106.3
0.7999999999999999 94.5 198.8 106.7
0.8025 94.0 198.9 107.1
0.8049999999999999 93.7 198.7 107.6
0.8074999999999999 93.5 198.6 107.9
0.8100000000000003 93.0 198.6 108.4
0.8125 92.7 198.5 108.8
0.8149999999999997 92.3 198.4 109.3
0.8175000000000001 91.9 198.4 109.7
0.8200000000000001 91.6 198.1 110.3
0.8225 91.3 197.9 110.8
0.825 91.2 197.6 111.2
0.8274999999999999 90.8 197.5 111.7
0.8299999999999998 90.7 197.2 112.1
0.8324999999999998 90.3 197.0 112.7
0.835 90.0 196.7 113.3
0.8375000000000001 89.6 197.1 113.3
0.8400000000000001 89.1 197.0 113.9
0.8425 88.8 196.8 114.4
0.845 88.5 196.8 114.7
0.8474999999999999 88.3 196.6 115.1
0.8499999999999999 87.9 196.4 115.7
0.8525 87.8 196.5 115.7
0.8550000000000002 87.3 196.8 115.9
0.8575000000000002 87.2 196.5 116.3
0.8600000000000001 87.0 196.3 116.7
0.8625 87.0 196.1 116.9
0.865 86.7 196.1 117.2
0.8674999999999999 86.4 196.3 117.3
0.8699999999999999 86.1 196.2 117.7
0.8725000000000003 86.0 195.9 118.1
0.875 86.1 195.7 118.2
0.8774999999999997 85.8 195.6 118.6
0.8800000000000001 85.4 195.5 119.1
0.8825000000000001 84.9 195.6 119.5
0.885 84.9 195.3 119.8
0.8875 84.8 195.3 119.9
0.89 84.6 195.0 120.4
0.8924999999999998 84.6 194.6 120.8
0.8949999999999998 84.3 194.7 121.0
0.8975000000000002 83.6 194.7 121.7
0.9000000000000001 83.1 194.9 122.0
0.9025000000000001 83.1 194.8 122.1
0.905 82.5 194.8 122.7
0.9075 82.3 194.6 123.1
0.9099999999999999 82.1 194.2 123.7
0.9124999999999999 81.9 194.2 123.9
0.9149999999999998 81.4 194.1 124.5
0.9175000000000002 80.9 194.2 124.9
0.9200000000000002 80.6 194.2 125.2
0.9225 80.5 194.0 125.5
0.925 80.1 194.2 125.7
0.9275 79.6 194.5 125.9
0.9299999999999999 79.5 194.2 126.3
0.9324999999999999 79.3 193.8 126.9
0.9350000000000003 78.7 194.0 127.3
0.9375 78.2 194.2 127.6
0.9399999999999997 78.1 193.7 128.2
0.9425000000000001 77.7 193.7 128.6
0.9450000000000001 77.5 193.6 128.9
0.9475 77.2 193.3 129.5
0.95 77.0 192.7 130.3
0.9525 76.9 192.7 130.4
0.9549999999999998 76.9 192.8 130.3
0.9574999999999998 76.5 192.8 130.7
0.9600000000000002 76.1 192.5 131.4
0.9625000000000001 75.7 192.1 132.2
0.9650000000000001 75.4 191.7 132.9
0.9675 75.0 191.7 133.3
0.97 74.6 191.7 133.7
0.9724999999999999 74.4 191.5 134.1
0.9749999999999999 74.0 191.4 134.6
0.9774999999999998 73.8 191.1 135.1
0.9800000000000002 73.9 190.6 135.5
0.9825000000000002 74.0 190.3 135.7
0.985 73.6 190.4 136.0
0.9875 73.6 190.0 136.4
0.99 73.2 190.3 136.5
0.9924999999999999 73.0 189.8 137.2
0.9949999999999999 72.9 189.4 137.7
0.9975000000000003 73.1 189.6 137.3
1.0 72.7 189.8 137.5
1.0024999999999997 72.5 189.7 137.8
1.0049999999999997 72.2 189.5 138.3
1.0075 72.1 189.3 138.6
1.01 71.8 189.1 139.1
1.0124999999999997 71.6 189.0 139.4
1.0150000000000001 71.4 188.8 139.8
1.0175 71.4 188.8 139.8
1.0199999999999998 71.2 188.8 140.0
1.0225000000000002 71.0 188.9 140.1
1.0250000000000001 70.7 188.8 140.5
1.0275 70.7 188.5 140.8
1.0299999999999998 70.6 188.3 141.1
1.0325000000000002 70.6 188.0 141.4
1.035 70.4 188.1 141.5
1.0374999999999999 70.2 187.7 142.1
1.0399999999999998 69.8 187.6 142.6
1.0425000000000002 69.7 187.1 143.2
1.045 69.5 187.1 143.4
1.0474999999999999 69.4 187.3 143.3
1.0500000000000003 69.3 187.1 143.6
1.0525 68.9 187.0 144.1
1.055 68.8 186.9 144.3
1.0575000000000003 68.8 186.7 144.5
1.0600000000000003 68.5 186.6 144.9
1.0625 68.4 186.3 145.3
1.0649999999999997 68.6 185.8 145.6
1.0674999999999997 68.2 185.5 146.3
1.07 68.2 185.2 146.6
1.0725 68.0 185.3 146.7
1.0749999999999997 67.7 185.4 146.9
1.0775000000000001 67.8 185.2 147.0
1.08 67.8 184.8 147.4
1.0824999999999998 68.0 184.2 147.8
1.0850000000000002 67.9 184.1 148.0
1.0875000000000001 67.9 183.9 148.2
1.09 68.0 183.6 148.4
1.0924999999999998 68.2 183.1 148.7
1.0950000000000002 68.1 182.8 149.1
1.0975 68.1 182.5 149.4
1.0999999999999999 68.3 181.9 149.8
1.1024999999999998 68.0 181.9 150.1
1.1050000000000002 68.1 181.8 150.1
1.1075 67.8 181.9 150.3
1.1099999999999999 67.9 181.6 150.5
1.1125000000000003 68.2 181.4 150.4
1.115 68.0 181.4 150.6
1.1175 68.0 181.4 150.6
1.1200000000000003 68.0 181.0 151.0
1.1225000000000003 67.8 180.8 151.4
1.125 67.4 180.8 151.8
1.1274999999999997 67.3 181.0 151.7
1.1299999999999997 67.2 181.0 151.8
1.1325 67.2 180.8 152.0
1.135 67.4 180.5 152.1
1.1374999999999997 67.3 180.5 152.2
1.1400000000000001 67.3 180.5 152.2
1.1425 67.1 180.3 152.6
1.1449999999999998 66.8 180.7 152.5
1.1475000000000002 66.8 180.6 152.6
1.1500000000000001 66.5 180.6 152.9
1.1525 66.5 180.7 152.8
1.1549999999999998 66.1 180.8 153.1
1.1575000000000002 65.9 180.4 153.7
1.16 65.7 180.2 154.1
1.1624999999999999 65.6 180.1 154.3
1.1649999999999998 66.0 179.7 154.3
1.1675000000000002 65.7 179.7 154.6
1.17 65.7 179.6 154.7
1.1724999999999999 65.8 179.2 155.0
1.1750000000000003 65.7 179.3 155.0
1.1775 65.4 178.8 155.8
1.18 65.2 178.9 155.9
1.1825000000000003 65.1 179.0 155.9
1.1850000000000003 65.0 178.5 156.5
1.1875 64.8 178.4 156.8
1.1899999999999997 64.6 178.4 157.0
1.1924999999999997 64.4 178.4 157.2
1.195 63.9 178.6 157.5
1.1975 63.7 178.2 158.1
